ClientID,NomClient,Sexe,Age,TrancheAge,Ville,Region,DateInscription,AncienneteJours,AncienneteAnnees,ClientType,TransactionID,DateVente,Annee,Mois,MoisNum,Trimestre,YearMonth,JourSemaine,EstWeekend,EstJourFerie,CategorieProduit,SousCategorie,Produit,Montant,Quantite,Remise,MontantRemise,MontantFinal,CoutAcquisition,Marge,ModePaiement,CanalVente,Recency,Frequency,Monetary,ScoreR,ScoreF,ScoreM,ScoreRFM,SegmentRFM,SegmentDetail,ActionRecommandee,Satisfaction,NPS,Commentaire,Campagne,CodePromo,PointsFidelite
CLT02788,"Faten El Amri",F,56,55-65,Médenine,Sud,2022-09-09,882,2.4,Régulier,TRX00015022,2025-02-07,2025,Février,2,Q1,2025-02,Vendredi,Non,Non,Beauté,Maquillage,"Maquillage 29",9415.22,4,0%,0,9415.22,1412.283,2353.805,D17,"Application mobile",328,5,59590,2,2,5,225,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,3,"Livraison rapide",Fête_des_mères,,942
CLT04350,"Marwa Ferchichi",F,38,35-45,Tunis,"Grand Tunis",2020-03-18,1239,3.4,Régulier,TRX00015023,2023-08-09,2023,Août,8,Q3,2023-08,Mercredi,Non,Non,Électronique,TV,"TV 80",8226.96,1,0%,0,8226.96,1234.044,2056.74,Virement,"Réseaux sociaux",876,10,99120,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très insatisfait",6,,Soldes_été,,823
CLT03916,"Moez Oueslati",M,65,65+,Monastir,Centre,2021-12-02,240,0.7,Régulier,TRX00015024,2022-07-30,2022,Juillet,7,Q3,2022-07,Samedi,Oui,Non,Beauté,Maquillage,"Maquillage 10",11623.04,1,0%,0,11623.04,1743.456,2905.76,"Carte Bancaire","Site web",1251,10,111760,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,4,"Livraison rapide",Soldes_été,,1162
CLT02330,"Tarek Sassi",M,75,65+,Kairouan,Centre,2023-11-29,643,1.8,Régulier,TRX00015025,2025-09-02,2025,Septembre,9,Q3,2025-09,Mardi,Non,Non,Maison,Literie,"Literie 67",4104.78,5,0%,0,4104.78,615.717,1026.195,"Carte Bancaire","Site web",121,8,44376,4,2,4,424,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue","Très satisfait",1,,Fête_des_mères,,410
CLT04217,"Sonia Lahmar",F,54,45-55,"Ben Arous","Grand Tunis",2020-12-21,1408,3.9,Régulier,TRX00015026,2024-10-29,2024,Octobre,10,Q4,2024-10,Mardi,Non,Non,Maison,Jardin,"Jardin 63",8222.14,5,7%,575.55,7646.59,1146.989,1911.648,"Paiement à la livraison",Téléphone,429,5,50135,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très insatisfait",3,"Excellent service",Back_to_school,,765
CLT02840,"Mohamed Amari",M,48,45-55,Mahdia,Centre,2020-07-10,1466,4,Occasionnel,TRX00015027,2024-07-15,2024,Juillet,7,Q3,2024-07,Lundi,Non,Non,Vêtements,Homme,"Homme 87",2793.1,4,10%,279.31,2513.79,377.069,628.448,Virement,"Magasin physique",535,4,13144,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Satisfait,10,"Prix élevé",,,251
CLT02042,"Hatem Karray",M,55,55-65,Kasserine,Centre,2023-05-01,660,1.8,Occasionnel,TRX00015028,2025-02-19,2025,Février,2,Q1,2025-02,Mercredi,Non,Non,Jouets,Poupées,"Poupées 74",2730.56,5,0%,0,2730.56,409.584,682.64,D17,"Site web",316,1,2438,2,1,1,211,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Insatisfait,7,,Nouvel_An,,273
CLT01305,"Hedi Dhraief",M,56,55-65,Manouba,"Grand Tunis",2020-09-16,1616,4.4,Occasionnel,TRX00015029,2025-02-18,2025,Février,2,Q1,2025-02,Mardi,Non,Non,Jouets,Puzzle,"Puzzle 76",2538.72,5,0%,0,2538.72,380.808,634.68,"Paiement à la livraison","Site web",317,4,14104,2,1,2,212,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",1,,,,254
CLT01026,"Mohamed Zghal",M,37,35-45,"Le Kef",Nord,2020-06-23,646,1.8,Régulier,TRX00015030,2022-03-31,2022,Mars,3,Q1,2022-03,Jeudi,Non,Non,Jouets,Puzzle,"Puzzle 55",9170,5,8%,733.6,8436.4,1265.46,2109.1,"Paiement à la livraison","Magasin physique",1372,5,45850,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",1,"Livraison rapide",Ramadan,,844
CLT02287,"Rami Gueddana",M,36,35-45,Kebili,Sud,2020-10-07,728,2,VIP,TRX00015031,2022-10-05,2022,Octobre,10,Q4,2022-10,Mercredi,Non,Non,Livres,Professionnel,"Professionnel 32",17503.53,4,0%,0,17503.53,2625.53,4375.883,D17,"Application mobile",1184,47,884587,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,5,"Produit conforme",Soldes_été,,1750
CLT04558,"Bilel Jebali",M,27,25-35,Sfax,Centre,2020-12-24,741,2,Fidèle,TRX00015032,2023-01-04,2023,Janvier,1,Q1,2023-01,Mercredi,Non,Non,Vêtements,Enfant,"Enfant 68",20393.9,2,0%,0,20393.9,3059.085,5098.475,Flouci,Téléphone,1093,15,280650,1,4,5,145,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,10,"Livraison rapide",Nouvel_An,,2039
CLT02083,"Ahmed Chaari",M,31,25-35,Gabès,Sud,2022-02-08,434,1.2,Régulier,TRX00015033,2023-04-18,2023,Avril,4,Q2,2023-04,Mardi,Non,Non,Sport,Football,"Football 27",6505.47,3,0%,0,6505.47,975.821,1626.368,"Carte Bancaire",Téléphone,989,10,50430,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",6,,Black_Friday,,651
CLT00322,"Iheb Ben Amor",M,43,35-45,Tunis,"Grand Tunis",2021-04-26,695,1.9,Occasionnel,TRX00015034,2023-03-22,2023,Mars,3,Q1,2023-03,Mercredi,Non,Non,Électronique,Casque,"Casque 7",1376.7,2,0%,0,1376.7,206.505,344.175,"Carte Bancaire",Téléphone,1016,4,7060,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Satisfait,3,"Excellent service",Back_to_school,,138
CLT02655,"Rawdha Ben Ali",F,19,18-25,Gabès,Sud,2022-12-09,406,1.1,VIP,TRX00015035,2024-01-19,2024,Janvier,1,Q1,2024-01,Vendredi,Non,Non,Livres,Scolaire,"Scolaire 41",22942.78,1,0%,0,22942.78,3441.417,5735.695,Virement,"Application mobile",713,24,671496,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,4,,Black_Friday,,2294
CLT00416,"Tarek Ferchichi",M,27,25-35,Tozeur,Sud,2022-12-08,343,0.9,Occasionnel,TRX00015036,2023-11-16,2023,Novembre,11,Q4,2023-11,Jeudi,Non,Non,Maison,Meubles,"Meubles 85",3465.44,1,0%,0,3465.44,519.816,866.36,"Paiement à la livraison","Application mobile",777,1,3938,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",2,,Soldes_été,,347
CLT01180,"Moez Sassi",M,41,35-45,"Ben Arous","Grand Tunis",2023-01-05,497,1.4,Fidèle,TRX00015037,2024-05-16,2024,Mai,5,Q2,2024-05,Jeudi,Non,Non,Maison,Jardin,"Jardin 99",12779.43,2,0%,0,12779.43,1916.915,3194.858,Flouci,"Site web",595,10,115130,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,8,,Fête_des_mères,,1278
CLT04394,"Omar Gharbi",M,40,35-45,Zaghouan,Nord,2022-06-02,1261,3.5,Occasionnel,TRX00015038,2025-11-14,2025,Novembre,11,Q4,2025-11,Vendredi,Non,Non,Jouets,Éducatif,"Éducatif 61",5699.04,5,0%,0,5699.04,854.856,1424.76,Espèces,Téléphone,48,4,18384,5,1,3,513,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Insatisfait,8,"Excellent service",Back_to_school,PROMO41,570
CLT03111,"Sami Oueslati",M,70,65+,Bizerte,Nord,2021-05-01,1242,3.4,Occasionnel,TRX00015039,2024-09-24,2024,Septembre,9,Q3,2024-09,Mardi,Non,Non,Vêtements,Femme,"Femme 18",6087.68,3,0%,0,6087.68,913.152,1521.92,D17,"Réseaux sociaux",464,2,10496,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",5,"Produit conforme",Back_to_school,,609
CLT02588,"Nader Sassi",M,24,18-25,Béja,Nord,2022-04-02,488,1.3,Occasionnel,TRX00015040,2023-08-03,2023,Août,8,Q3,2023-08,Jeudi,Non,Non,Livres,Enfant,"Enfant 3",933.98,4,0%,0,933.98,140.097,233.495,Flouci,"Site web",882,4,4556,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Insatisfait,3,,Black_Friday,,93
CLT01039,"Sawsen Ben Ali",F,54,45-55,Kebili,Sud,2021-11-07,619,1.7,Régulier,TRX00015041,2023-07-19,2023,Juillet,7,Q3,2023-07,Mercredi,Non,Non,Électronique,TV,"TV 65",4674.6,5,0%,0,4674.6,701.19,1168.65,"Paiement à la livraison","Réseaux sociaux",897,10,55650,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",3,,Ramadan,,467
CLT04345,"Bilel Zghal",M,55,55-65,Manouba,"Grand Tunis",2023-02-09,855,2.3,Occasionnel,TRX00015042,2025-06-13,2025,Juin,6,Q2,2025-06,Vendredi,Non,Non,Alimentation,Boissons,"Boissons 97",2565.78,1,0%,0,2565.78,384.867,641.445,"Paiement à la livraison","Magasin physique",202,2,4172,3,1,1,311,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée",Insatisfait,1,,Nouvel_An,,257
CLT01086,"Nour Bouaziz",F,61,55-65,Ariana,"Grand Tunis",2022-06-02,78,0.2,Occasionnel,TRX00015043,2022-08-19,2022,Août,8,Q3,2022-08,Vendredi,Non,Non,Vêtements,Sport,"Sport 60",3339.6,2,0%,0,3339.6,500.94,834.9,Espèces,"Site web",1231,4,11040,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Neutre,5,,Nouvel_An,,334
CLT00002,"Khadija Jaziri",F,33,25-35,Kebili,Sud,2020-10-05,1700,4.7,Régulier,TRX00015044,2025-06-01,2025,Juin,6,Q2,2025-06,Dimanche,Oui,Non,Vêtements,Accessoires,"Accessoires 4",3159.44,1,0%,0,3159.44,473.916,789.86,Virement,"Site web",214,7,30296,3,2,4,324,ÀSurveiller,"Comportement mixte","Observation et segmentation affinée",Satisfait,5,"Attente longue",Soldes_été,,316
CLT00790,"Fatma Oueslati",F,63,55-65,Jendouba,Nord,2021-02-27,1288,3.5,VIP,TRX00015045,2024-09-07,2024,Septembre,9,Q3,2024-09,Samedi,Oui,Non,Vêtements,Homme,"Homme 44",23801.85,2,0%,0,23801.85,3570.278,5950.463,Flouci,"Magasin physique",481,44,1292940,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très satisfait",2,"Excellent service",,,2380
CLT04884,"Karim Hammami",M,74,65+,Kairouan,Centre,2022-01-14,524,1.4,Occasionnel,TRX00015046,2023-06-22,2023,Juin,6,Q2,2023-06,Jeudi,Non,Non,Maison,Meubles,"Meubles 27",3473.92,5,0%,0,3473.92,521.088,868.48,D17,"Magasin physique",924,4,15104,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,3,"Attente longue",Fête_des_mères,,347
CLT01388,"Khaled Feki",M,60,55-65,Siliana,Nord,2021-12-09,23,0.1,Fidèle,TRX00015047,2022-01-01,2022,Janvier,1,Q1,2022-01,Samedi,Oui,Oui,Vêtements,Femme,"Femme 88",20298.36,1,0%,0,20298.36,3044.754,5074.59,Virement,Téléphone,1461,11,189222,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,0,"Livraison rapide",Nouvel_An,,2030
CLT01061,"Leila Dahmani",F,53,45-55,Gabès,Sud,2021-02-16,1424,3.9,Occasionnel,TRX00015048,2025-01-10,2025,Janvier,1,Q1,2025-01,Vendredi,Non,Non,Jouets,Éducatif,"Éducatif 66",1505.52,4,11%,165.607,1339.913,200.987,334.978,Flouci,"Réseaux sociaux",356,1,1394,2,1,1,211,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Neutre,3,"Prix élevé",Nouvel_An,,134
CLT00373,"Iheb Gueddana",M,20,18-25,Médenine,Sud,2020-10-13,608,1.7,Régulier,TRX00015049,2022-06-13,2022,Juin,6,Q2,2022-06,Lundi,Non,Non,Livres,Religion,"Religion 98",3845.7,4,0%,0,3845.7,576.855,961.425,Flouci,"Application mobile",1298,10,42730,1,3,4,134,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Satisfait,3,,Black_Friday,,385
CLT02188,"Ali Lahmar",M,31,25-35,Sousse,Centre,2020-06-06,1227,3.4,VIP,TRX00015050,2023-10-16,2023,Octobre,10,Q4,2023-10,Lundi,Non,Non,Vêtements,Enfant,"Enfant 70",41654.35,1,0%,0,41654.35,6248.153,10413.588,Espèces,"Application mobile",808,42,1605030,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Satisfait,0,"Excellent service",Back_to_school,,4165
CLT03046,"Hedi Baccar",M,40,35-45,Sfax,Centre,2021-07-18,1431,3.9,Fidèle,TRX00015051,2025-06-18,2025,Juin,6,Q2,2025-06,Mercredi,Non,Non,Sport,Vélos,"Vélos 44",15043,5,0%,0,15043,2256.45,3760.75,Virement,"Magasin physique",197,18,386820,3,4,5,345,Fidèles,"Clients fidèles avec bon potentiel","Upselling et cross-selling",Satisfait,10,,Soldes_été,PROMO30,1504
CLT03204,"Bilel Ferchichi",M,26,25-35,Bizerte,Nord,2020-07-08,1941,5.3,VIP,TRX00015052,2025-10-31,2025,Octobre,10,Q4,2025-10,Vendredi,Non,Non,Jouets,Poupées,"Poupées 21",25168.28,5,0%,0,25168.28,3775.242,6292.07,"Carte Bancaire","Magasin physique",62,44,893068,5,5,5,555,Champions,"Meilleurs clients - Récents, fréquents, dépensiers","Récompenser fidélité - Programme VIP exclusif",Satisfait,7,,,PROMO96,2517
CLT04694,"Aymen Kchaou",M,70,65+,Kebili,Sud,2022-01-07,1334,3.7,Fidèle,TRX00015053,2025-09-02,2025,Septembre,9,Q3,2025-09,Mardi,Non,Non,Sport,Natation,"Natation 28",19128,5,11%,2104.08,17023.92,2553.588,4255.98,"Paiement à la livraison","Application mobile",121,10,159400,4,3,5,435,Fidèles,"Clients fidèles avec bon potentiel","Upselling et cross-selling","Très satisfait",3,,Soldes_été,,1702
CLT01305,"Hedi Dhraief",M,56,55-65,Manouba,"Grand Tunis",2020-09-16,989,2.7,Occasionnel,TRX00015054,2023-06-02,2023,Juin,6,Q2,2023-06,Vendredi,Non,Non,Beauté,Maquillage,"Maquillage 1",2503.46,5,0%,0,2503.46,375.519,625.865,Flouci,"Magasin physique",944,1,3526,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Insatisfait,1,"Prix élevé",Soldes_été,,250
CLT02403,"Marwen Kchaou",M,69,65+,Monastir,Centre,2020-05-10,1387,3.8,Régulier,TRX00015055,2024-02-26,2024,Février,2,Q1,2024-02,Lundi,Non,Non,Alimentation,Boissons,"Boissons 61",12992.98,2,0%,0,12992.98,1948.947,3248.245,"Carte Bancaire","Site web",675,10,110110,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Satisfait,2,"Attente longue",Nouvel_An,,1299
CLT02767,"Salma Zghal",F,71,65+,Tunis,"Grand Tunis",2022-04-04,1246,3.4,Fidèle,TRX00015056,2025-09-01,2025,Septembre,9,Q3,2025-09,Lundi,Non,Non,Alimentation,Boissons,"Boissons 4",8770.06,5,0%,0,8770.06,1315.509,2192.515,Espèces,"Réseaux sociaux",122,20,197080,4,5,5,455,Champions,"Meilleurs clients - Récents, fréquents, dépensiers","Récompenser fidélité - Programme VIP exclusif",Satisfait,5,,Black_Friday,,877
CLT04439,"Asma Jebali",F,66,65+,Ariana,"Grand Tunis",2020-05-05,1096,3,Occasionnel,TRX00015057,2023-05-06,2023,Mai,5,Q2,2023-05,Samedi,Oui,Non,Alimentation,Fruits,"Fruits 99",5597.28,1,14%,783.619,4813.661,722.049,1203.415,"Paiement à la livraison","Réseaux sociaux",971,2,9568,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très satisfait",3,,Back_to_school,,481
CLT03329,"Marwen Kchaou",M,28,25-35,Tunis,"Grand Tunis",2021-07-15,1251,3.4,VIP,TRX00015058,2024-12-17,2024,Décembre,12,Q4,2024-12,Mardi,Non,Non,Jouets,Puzzle,"Puzzle 4",61224.66,1,0%,0,61224.66,9183.699,15306.165,Flouci,"Magasin physique",380,17,826047,1,4,5,145,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale","Très insatisfait",2,,Nouvel_An,,6122
CLT02923,"Anis Lahmar",M,71,65+,Tozeur,Sud,2020-07-11,845,2.3,Occasionnel,TRX00015059,2022-11-03,2022,Novembre,11,Q4,2022-11,Jeudi,Non,Non,Électronique,Accessoires,"Accessoires 35",1951.32,3,0%,0,1951.32,292.698,487.83,Virement,"Site web",1155,1,2323,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",1,"Produit conforme",Nouvel_An,,195
CLT00712,"Nabil Nciri",M,62,55-65,Ariana,"Grand Tunis",2023-10-30,22,0.1,Occasionnel,TRX00015060,2023-11-21,2023,Novembre,11,Q4,2023-11,Mardi,Non,Non,Sport,Fitness,"Fitness 65",3634.82,5,18%,654.268,2980.552,447.083,745.138,"Paiement à la livraison","Réseaux sociaux",772,3,11127,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",0,"Livraison rapide",Nouvel_An,,298
CLT02300,"Anis Lahmar",M,25,25-35,Gabès,Sud,2020-06-17,1476,4,Occasionnel,TRX00015061,2024-07-02,2024,Juillet,7,Q3,2024-07,Mardi,Non,Non,Livres,Roman,"Roman 92",3679.5,1,0%,0,3679.5,551.925,919.875,D17,"Magasin physique",548,4,13380,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",4,,Nouvel_An,PROMO38,368
CLT03566,"Henda Gueddana",F,64,55-65,Monastir,Centre,2020-05-03,1057,2.9,Régulier,TRX00015062,2023-03-26,2023,Mars,3,Q1,2023-03,Dimanche,Oui,Non,Beauté,Hygiène,"Hygiène 53",7704,5,0%,0,7704,1155.6,1926,Virement,"Application mobile",1012,6,48150,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Insatisfait,8,,Black_Friday,,770
CLT00471,"Iheb Sassi",M,65,65+,Béja,Nord,2022-03-25,874,2.4,Occasionnel,TRX00015063,2024-08-15,2024,Août,8,Q3,2024-08,Jeudi,Non,Non,Électronique,Smartphone,"Smartphone 8",4301.91,4,18%,774.344,3527.566,529.135,881.892,Flouci,"Réseaux sociaux",504,2,10622,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Insatisfait,4,"Attente longue",,,353
CLT03825,"Nour Lahmar",F,27,25-35,Bizerte,Nord,2022-02-01,172,0.5,Occasionnel,TRX00015064,2022-07-23,2022,Juillet,7,Q3,2022-07,Samedi,Oui,Non,Maison,Jardin,"Jardin 3",4108.45,5,0%,0,4108.45,616.268,1027.113,"Carte Bancaire","Réseaux sociaux",1258,3,9705,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",8,,Black_Friday,,411
CLT00149,"Sawsen Baccar",F,26,25-35,Kebili,Sud,2022-11-22,419,1.1,Occasionnel,TRX00015065,2024-01-15,2024,Janvier,1,Q1,2024-01,Lundi,Non,Non,Vêtements,Homme,"Homme 58",4043.2,2,0%,0,4043.2,606.48,1010.8,D17,"Réseaux sociaux",717,3,12768,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Neutre,9,,Fête_des_mères,,404
CLT02830,"Nader Rezgui",M,52,45-55,Kairouan,Centre,2020-10-15,985,2.7,Régulier,TRX00015066,2023-06-27,2023,Juin,6,Q2,2023-06,Mardi,Non,Non,Livres,Religion,"Religion 7",8622.4,2,25%,2155.6,6466.8,970.02,1616.7,Virement,"Application mobile",919,10,107780,1,3,5,135,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Insatisfait,10,"Produit conforme",Ramadan,PROMO24,647
CLT02093,"Omar Yahyaoui",M,50,45-55,Jendouba,Nord,2020-08-10,1933,5.3,Fidèle,TRX00015067,2025-11-25,2025,Novembre,11,Q4,2025-11,Mardi,Non,Non,Maison,Cuisine,"Cuisine 43",19398.74,2,0%,0,19398.74,2909.811,4849.685,Flouci,"Réseaux sociaux",37,17,402169,5,4,5,545,Champions,"Meilleurs clients - Récents, fréquents, dépensiers","Récompenser fidélité - Programme VIP exclusif","Très insatisfait",9,"Produit conforme",Fête_des_mères,,1940
CLT03543,"Moez Jebali",M,53,45-55,Sousse,Centre,2022-08-30,765,2.1,Régulier,TRX00015068,2024-10-03,2024,Octobre,10,Q4,2024-10,Jeudi,Non,Non,Beauté,Maquillage,"Maquillage 89",6719.93,5,0%,0,6719.93,1007.99,1679.983,Espèces,"Application mobile",455,7,39529,1,2,4,124,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Neutre,9,,Back_to_school,,672
CLT03935,"Hassan Mansouri",M,66,65+,"Le Kef",Nord,2021-03-13,1634,4.5,Occasionnel,TRX00015069,2025-09-02,2025,Septembre,9,Q3,2025-09,Mardi,Non,Non,Livres,Enfant,"Enfant 14",3008.75,5,0%,0,3008.75,451.313,752.188,Espèces,"Réseaux sociaux",121,3,7221,4,1,2,412,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue",Insatisfait,6,"Prix élevé",Soldes_été,PROMO36,301
CLT04948,"Sana Ben Salem",F,52,45-55,Kairouan,Centre,2022-01-07,1035,2.8,Occasionnel,TRX00015070,2024-11-07,2024,Novembre,11,Q4,2024-11,Jeudi,Non,Non,Maison,Jardin,"Jardin 84",3355.08,5,0%,0,3355.08,503.262,838.77,"Paiement à la livraison",Téléphone,420,2,9192,1,1,2,112,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Neutre,8,,Black_Friday,PROMO52,336
CLT03294,"Marwen El Amri",M,27,25-35,"Sidi Bouzid",Centre,2020-05-07,1674,4.6,Régulier,TRX00015071,2024-12-06,2024,Décembre,12,Q4,2024-12,Vendredi,Non,Non,Beauté,Hygiène,"Hygiène 61",8055,5,0%,0,8055,1208.25,2013.75,Virement,"Réseaux sociaux",391,8,51552,1,2,5,125,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive",Satisfait,3,"Produit conforme",Back_to_school,,806
CLT03397,"Karim Kchaou",M,22,18-25,Monastir,Centre,2020-03-11,1757,4.8,VIP,TRX00015072,2025-01-01,2025,Janvier,1,Q1,2025-01,Mercredi,Non,Oui,Jouets,Éducatif,"Éducatif 42",25039.05,3,17%,4256.639,20782.411,3117.362,5195.603,Flouci,"Site web",365,42,1331190,1,5,5,155,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,0,,Nouvel_An,,2078
CLT00449,"Fathi Karray",M,65,65+,Tunis,"Grand Tunis",2020-01-19,2114,5.8,Occasionnel,TRX00015073,2025-11-02,2025,Novembre,11,Q4,2025-11,Dimanche,Oui,Non,Livres,Religion,"Religion 8",1320.8,1,0%,0,1320.8,198.12,330.2,"Carte Bancaire","Réseaux sociaux",60,1,1651,5,1,1,511,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue","Très insatisfait",9,"Produit conforme",Ramadan,,132
CLT00320,"Zied Chaabane",M,74,65+,Nabeul,Nord,2020-11-20,1009,2.8,Occasionnel,TRX00015074,2023-08-26,2023,Août,8,Q3,2023-08,Samedi,Oui,Non,Sport,Natation,"Natation 59",1230.72,3,0%,0,1230.72,184.608,307.68,Espèces,"Magasin physique",859,1,1282,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Satisfait,7,"Produit conforme",Nouvel_An,,123
CLT00794,"Khaled Saidi",M,25,25-35,Gabès,Sud,2023-03-31,535,1.5,Fidèle,TRX00015075,2024-09-16,2024,Septembre,9,Q3,2024-09,Lundi,Non,Non,Alimentation,Épicerie,"Épicerie 12",8831.43,1,11%,971.457,7859.973,1178.996,1964.993,"Carte Bancaire","Magasin physique",472,18,196254,1,4,5,145,EnSommeil,"Anciens clients actifs autrefois","Campagne de réactivation - Offre spéciale",Neutre,8,"Produit conforme",Fête_des_mères,PROMO25,786
CLT02943,"Bilel Ben Amor",M,55,55-65,Tozeur,Sud,2022-07-20,1156,3.2,Occasionnel,TRX00015076,2025-09-18,2025,Septembre,9,Q3,2025-09,Jeudi,Non,Non,Vêtements,Homme,"Homme 52",4524.22,5,9%,407.18,4117.04,617.556,1029.26,Flouci,"Site web",105,3,14439,4,1,2,412,Nouveaux,"Clients récents avec faible fréquence","Programme onboarding - Offre bienvenue","Très satisfait",1,,Ramadan,PROMO55,412
CLT03282,"Sirine Dhraief",F,62,55-65,"Ben Arous","Grand Tunis",2020-10-18,1095,3,Occasionnel,TRX00015077,2023-10-18,2023,Octobre,10,Q4,2023-10,Mercredi,Non,Non,Maison,Meubles,"Meubles 23",5037.85,3,0%,0,5037.85,755.678,1259.463,Flouci,"Magasin physique",806,3,15909,1,1,3,113,Perdus,"Gros dépensiers inactifs","Win-back campaign - Offre aggressive","Très satisfait",6,,Ramadan,,504
CLT01836,"Bilel Masmoudi",M,54,45-55,Mahdia,Centre,2021-10-19,724,2,Occasionnel,TRX00015078,2023-10-13,2023,Octobre,10,Q4,2023-10,Vendredi,Non,Non,Électronique,TV,"TV 89",3177.5,4,0%,0,3177.5,476.625,794.375,Espèces,Téléphone,811,1,3875,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon",Neutre,2,"Attente longue",,,318
CLT03502,"Yosra Oueslati",F,54,45-55,"Ben Arous","Grand Tunis",2021-12-09,496,1.4,Occasionnel,TRX00015079,2023-04-19,2023,Avril,4,Q2,2023-04,Mercredi,Non,Non,Vêtements,Homme,"Homme 76",1146.65,1,0%,0,1146.65,171.998,286.663,D17,"Site web",988,3,3621,1,1,1,111,Fuyants,"Clients peu engagés","Analyse besoins ou abandon","Très insatisfait",10,,Soldes_été,,115
